Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Average_Working_Hours
34,No,Travel_Frequently,Research & Development,9,4,Life Sciences,1,1111,Female,2,Manufacturing Director,Married,26250,1,Y,12,8,3,16,4,15,6,11,3,4,3,3,3,8.927714026
28,Yes,Travel_Rarely,Research & Development,25,3,Technical Degree,1,1112,Male,1,Research Director,Single,187890,3,Y,16,8,1,6,4,2,2,2,4,3,3,3,3,9.425028345
47,No,Non-Travel,Research & Development,1,4,Medical,1,1113,Male,1,Research Scientist,Married,45380,8,Y,11,8,0,16,3,8,1,7,3,2,4,3,3,6.00341954
56,No,Travel_Rarely,Research & Development,4,3,Technical Degree,1,1114,Female,2,Sales Executive,Married,198470,4,Y,14,8,0,6,6,0,0,0,4,1,3,3,3,7.890800866
39,No,Travel_Rarely,Research & Development,1,3,Other,1,1115,Female,1,Laboratory Technician,Married,105120,1,Y,12,8,1,10,2,10,7,9,1,1,3,3,3,6.986115942
38,No,Travel_Frequently,Research & Development,4,2,Medical,1,1116,Female,1,Manager,Divorced,44440,1,Y,13,8,0,20,2,20,0,7,4,2,3,3,3,10.80802733
58,No,Travel_Rarely,Sales,5,3,Marketing,1,1117,Male,5,Sales Representative,Married,21540,4,Y,21,8,1,29,3,1,0,0,4,4,2,3,4,9.888919377
32,Yes,Travel_Frequently,Research & Development,9,3,Life Sciences,1,1118,Male,2,Laboratory Technician,Single,191900,3,Y,17,8,1,8,2,4,0,3,1,3,3,3,3,10.22087234
38,No,Travel_Rarely,Research & Development,3,4,Life Sciences,1,1119,Female,1,Sales Representative,Divorced,44900,2,Y,21,8,1,10,1,5,0,3,2,4,4,3,4,7.620438534
49,No,Travel_Frequently,Sales,11,4,Life Sciences,1,1120,Male,2,Research Scientist,Married,35060,3,Y,11,8,1,28,4,5,4,3,2,4,3,2,3,6.284957447
42,No,Travel_Rarely,Sales,1,3,Life Sciences,1,1121,Female,1,Sales Executive,Divorced,23720,3,Y,12,8,1,14,3,0,0,0,2,4,3,3,3,8.701982167
27,Yes,Travel_Frequently,Sales,8,1,Life Sciences,1,1122,Male,4,Laboratory Technician,Married,102310,1,Y,13,8,1,1,2,1,0,0,1,2,3,3,3,6.502103504
35,No,Travel_Rarely,Research & Development,25,1,Medical,1,1123,Male,1,Sales Executive,Married,54100,0,Y,18,8,0,6,4,5,0,4,2,1,1,3,3,6.612638889
28,No,Non-Travel,Research & Development,21,1,Medical,1,1124,Male,3,Research Scientist,Single,79780,1,Y,16,8,2,5,2,5,1,4,3,3,2,3,3,6.665572318
31,No,Non-Travel,Sales,23,1,Medical,1,1125,Male,1,Sales Executive,Divorced,38670,1,Y,11,8,1,4,4,4,2,3,3,1,4,4,3,9.812982456
36,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1126,Male,2,Research Scientist,Married,28380,1,Y,19,8,2,5,5,5,0,2,1,2,3,1,3,7.10165978
34,No,Travel_Rarely,Sales,2,3,Marketing,1,1127,Male,4,Healthcare Representative,Single,46950,1,Y,16,8,1,14,2,14,2,1,1,4,2,3,3,6.024793447
34,No,Travel_Rarely,Research & Development,19,3,Technical Degree,1,1128,Female,1,Research Director,Divorced,33390,1,Y,16,8,0,9,2,8,1,1,4,3,2,2,3,6.802054618
26,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,1129,Male,2,Research Scientist,Single,20800,0,Y,13,8,0,8,6,7,7,6,3,1,2,4,3,6.771128329
29,No,Travel_Rarely,Research & Development,2,4,Other,1,1130,Male,2,Laboratory Technician,Married,20960,0,Y,22,8,0,6,2,5,0,2,1,1,2,4,4,7.720940972
32,No,Non-Travel,Research & Development,3,1,Life Sciences,1,1131,Male,3,Manager,Divorced,62090,5,Y,17,8,1,9,5,5,1,2,3,4,3,4,3,6.592589936
31,No,Travel_Frequently,Research & Development,25,5,Technical Degree,1,1132,Female,2,Human Resources,Married,180610,1,Y,14,8,1,10,2,10,8,7,4,1,3,3,3,6.921297468
28,Yes,Travel_Rarely,Sales,7,5,Life Sciences,1,1133,Female,2,Sales Representative,Divorced,171230,5,Y,15,8,1,6,2,4,0,3,3,4,2,2,3,6.31986417
38,No,Travel_Rarely,Research & Development,9,2,Technical Degree,1,1134,Male,3,Sales Representative,Single,23720,4,Y,12,8,0,20,3,1,0,0,1,1,2,2,3,7.179834248
35,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,1135,Male,2,Sales Representative,Married,48830,1,Y,18,8,1,10,1,10,0,9,3,4,3,1,3,8.81563285
27,No,Travel_Rarely,Sales,2,3,Life Sciences,1,1136,Female,1,Manager,Single,39040,1,Y,15,8,0,7,2,7,0,7,4,4,3,3,3,7.891162551
32,No,Travel_Rarely,Research & Development,8,1,Medical,1,1137,Female,2,Research Scientist,Single,46270,8,Y,17,8,1,8,2,1,0,0,4,4,3,2,3,7.2987764
31,Yes,Travel_Frequently,Research & Development,2,1,Other,1,1138,Male,3,Sales Executive,Married,70940,1,Y,14,8,1,10,2,10,0,8,1,4,3,3,3,10.31769995
53,Yes,Travel_Rarely,Research & Development,18,3,Medical,1,1139,Male,1,Research Scientist,Single,34230,6,Y,15,8,1,15,4,2,2,2,1,1,2,3,3,10.80799433
54,No,Travel_Rarely,Research & Development,14,3,Other,1,1140,Male,3,Research Scientist,Married,66740,3,Y,17,8,1,9,2,4,2,3,1,3,2,3,3,7.896520531
33,No,Travel_Frequently,Research & Development,2,4,Medical,1,1141,Female,4,Sales Executive,Divorced,168800,1,Y,14,8,3,9,2,9,2,8,4,3,3,3,3,7.898865837
43,No,Travel_Rarely,Research & Development,3,3,Medical,1,1142,Male,1,Research Scientist,Married,90940,1,Y,12,8,1,10,0,10,0,9,1,3,3,3,3,7.480150273
38,No,Travel_Frequently,Research & Development,2,5,Medical,1,1143,Female,4,Sales Executive,Married,84460,0,Y,14,8,0,7,3,6,1,2,4,2,3,2,3,7.958165459
55,No,Travel_Rarely,Sales,9,3,Marketing,1,1144,Male,2,Laboratory Technician,Married,119160,4,Y,15,8,1,35,3,10,1,4,3,2,3,2,3,8.186591017
31,No,Travel_Rarely,Sales,6,3,Other,1,1145,Male,1,Manufacturing Director,Divorced,45340,1,Y,13,8,0,1,2,1,0,0,4,4,3,3,3,10.80473026
39,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1146,Male,2,Sales Executive,Single,98520,0,Y,12,8,1,21,5,20,11,10,2,1,3,2,3,6.089092673
42,No,Non-Travel,Research & Development,10,4,Life Sciences,1,1147,Female,2,Research Scientist,Single,61510,1,Y,13,8,1,20,3,20,3,7,4,3,3,3,3,6.591018923
31,No,Non-Travel,Research & Development,14,2,Life Sciences,1,1148,Male,2,Healthcare Representative,Married,23020,4,Y,14,8,0,13,3,11,4,8,3,3,4,3,3,6.103670635
54,No,Travel_Rarely,Research & Development,1,3,Medical,1,1149,Female,2,Human Resources,Single,23620,6,Y,13,8,1,9,2,5,1,4,3,1,3,4,3,10.51234192
24,No,Travel_Rarely,Research & Development,5,4,Other,1,1150,Male,1,Manufacturing Director,Single,178610,1,Y,11,8,2,4,5,4,1,2,2,3,2,1,3,6.875998156
23,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1151,Male,2,Research Scientist,Single,191870,1,Y,11,8,1,5,2,5,1,4,4,4,4,3,3,6.994301453
40,No,Travel_Frequently,Research & Development,21,3,Medical,1,1152,Female,3,Research Scientist,Married,197170,1,Y,21,8,0,10,1,10,9,4,4,3,4,2,4,7.811326648
40,No,Travel_Rarely,Research & Development,8,1,Medical,1,1153,Female,5,Research Scientist,Married,35440,3,Y,18,8,3,15,3,11,5,10,2,2,3,2,3,6.160280093
25,No,Travel_Rarely,Sales,20,5,Medical,1,1154,Female,2,Laboratory Technician,Married,85000,4,Y,12,8,0,6,2,2,1,2,3,2,3,3,3,6.208804454
30,No,Travel_Rarely,Human Resources,20,4,Life Sciences,1,1155,Male,2,Research Scientist,Married,46610,1,Y,11,8,0,12,3,12,1,7,4,2,2,2,3,6.08208825
25,No,Travel_Rarely,Research & Development,7,2,Medical,1,1156,Male,5,Sales Executive,Divorced,41030,6,Y,15,8,1,7,2,2,0,2,4,3,2,3,3,10.1941309
47,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1157,Male,2,Sales Executive,Single,42490,2,Y,13,8,1,25,2,17,12,11,1,3,3,2,3,7.778402778
33,No,Non-Travel,Research & Development,1,3,Life Sciences,1,1158,Male,2,Research Scientist,Divorced,140260,1,Y,12,8,0,1,4,1,0,0,2,3,2,3,3,6.171750479
38,No,Travel_Rarely,Research & Development,19,3,Life Sciences,1,1159,Female,2,Sales Executive,Married,68930,0,Y,17,8,0,16,3,15,5,8,4,2,3,3,3,7.904476359
31,No,Travel_Rarely,Research & Development,10,4,Medical,1,1160,Female,3,Sales Executive,Married,61250,0,Y,13,8,1,3,3,2,1,2,1,3,3,3,3,7.18081401
38,No,Travel_Frequently,Research & Development,1,4,Other,1,1161,Male,2,Research Scientist,Married,36690,2,Y,19,8,0,10,2,8,7,7,1,3,3,3,3,6.509626951
42,No,Travel_Rarely,Research & Development,6,3,Medical,1,1162,Male,2,Laboratory Technician,Divorced,100080,6,Y,19,8,1,9,3,4,1,2,4,1,2,1,3,9.767906421
41,No,Travel_Rarely,Sales,2,2,Medical,1,1163,Male,1,Healthcare Representative,Married,23870,3,Y,17,8,1,12,1,5,1,0,4,4,3,1,3,7.698772555
47,No,Non-Travel,Research & Development,21,2,Medical,1,1164,Male,1,Sales Executive,Married,46390,0,Y,11,8,1,14,2,13,5,12,3,2,1,2,3,7.228134757
35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,1165,Male,2,Healthcare Representative,Married,78980,7,Y,15,8,0,5,2,2,2,2,4,3,3,2,3,10.39878884
22,No,Travel_Rarely,Human Resources,12,1,Human Resources,1,1166,Male,2,Sales Executive,Single,25340,0,Y,11,8,0,4,1,3,1,2,4,3,4,3,3,6.400190058
35,No,Travel_Rarely,Research & Development,9,3,Medical,1,1167,Female,2,Sales Executive,Single,131420,1,Y,25,8,2,10,4,10,0,8,2,3,3,3,4,8.004882434
33,No,Travel_Rarely,Sales,3,4,Medical,1,1168,Male,3,Healthcare Representative,Married,16110,0,Y,14,8,0,10,2,9,8,1,2,4,3,2,3,9.103674504
32,No,Travel_Rarely,Research & Development,3,2,Technical Degree,1,1169,Male,3,Manufacturing Director,Single,53630,1,Y,13,8,0,6,4,6,4,1,3,2,3,3,3,6.98645378
40,No,Travel_Rarely,Research & Development,1,4,Medical,1,1170,Male,2,Research Director,Married,50710,8,Y,17,8,1,8,3,1,0,0,1,4,2,2,3,6.16474537
32,No,Travel_Rarely,Research & Development,1,2,Medical,1,1171,Male,3,Sales Executive,Married,136950,0,Y,13,8,0,3,3,2,2,2,2,2,3,3,3,6.009841772
39,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,1172,Male,1,Sales Executive,Single,134020,7,Y,14,8,1,18,1,7,1,7,1,4,3,3,3,8.018078207
38,No,Travel_Rarely,Sales,20,4,Medical,1,1173,Female,2,Research Director,Married,20290,3,Y,11,8,1,20,3,18,1,11,2,3,3,2,3,8.000954106
32,No,Travel_Rarely,Research & Development,18,3,Life Sciences,1,1174,Male,2,Manager,Married,63770,1,Y,12,8,2,14,3,14,5,7,3,4,3,3,3,7.898323877
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1175,Female,4,Sales Executive,Married,54290,1,Y,17,8,1,16,3,16,6,8,3,4,3,3,3,9.385844859
25,No,Travel_Rarely,Research & Development,2,4,Medical,1,1176,Female,2,Manufacturing Director,Divorced,27850,0,Y,21,8,0,6,2,5,0,4,1,3,2,3,4,7.971588935
52,No,Non-Travel,Research & Development,2,4,Other,1,1177,Male,1,Manager,Divorced,46140,2,Y,16,8,1,16,3,9,0,0,1,4,2,3,3,6.804641393
44,No,Travel_Rarely,Research & Development,8,1,Life Sciences,1,1178,Female,1,Sales Representative,Single,26100,6,Y,15,8,0,6,2,4,1,2,2,4,3,3,3,10.80534004
21,No,Travel_Rarely,Sales,10,5,Medical,1,1179,Male,3,Research Scientist,Single,66870,1,Y,19,8,3,2,0,2,1,2,3,1,3,3,3,8.159645514
39,No,Non-Travel,Research & Development,3,4,Life Sciences,1,1180,Female,2,Research Director,Single,47240,2,Y,12,8,1,21,4,6,1,3,4,4,2,4,3,6.306303506
23,Yes,Travel_Frequently,Research & Development,2,4,Life Sciences,1,1181,Female,2,Manufacturing Director,Married,61790,1,Y,11,8,0,1,3,1,1,0,4,1,2,3,3,8.025331384
36,No,Travel_Rarely,Research & Development,24,3,Life Sciences,1,1182,Female,2,Laboratory Technician,Married,61200,0,Y,19,8,0,10,2,9,3,4,1,4,3,3,3,7.792490855
36,No,Travel_Frequently,Research & Development,16,1,Medical,1,1183,Male,2,Sales Executive,Divorced,105960,7,Y,15,8,0,18,3,4,0,2,4,2,3,2,3,7.844118409
56,No,Non-Travel,Research & Development,8,1,Life Sciences,1,1184,Male,1,Sales Executive,Divorced,54670,1,Y,20,8,0,13,6,13,1,9,3,3,2,2,4,6.592797018
29,Yes,Travel_Rarely,Research & Development,9,4,Medical,1,1185,Male,2,Sales Representative,Married,29960,9,Y,25,8,0,4,4,2,2,2,1,4,4,3,4,10.90359312
42,No,Travel_Rarely,Research & Development,17,1,Life Sciences,1,1186,Male,3,Research Scientist,Married,99980,5,Y,24,8,2,24,3,22,4,14,1,3,2,2,4,7.398867259
56,Yes,Travel_Rarely,Sales,10,4,Other,1,1187,Male,2,Sales Executive,Married,40780,8,Y,24,8,1,14,3,10,9,8,4,3,1,3,4,6.820679413
41,No,Travel_Rarely,Research & Development,13,4,Life Sciences,1,1188,Female,1,Healthcare Representative,Married,109200,0,Y,15,8,1,21,3,20,0,10,1,2,3,4,3,7.800049645
34,No,Travel_Rarely,Sales,1,3,Medical,1,1189,Female,1,Laboratory Technician,Married,62320,1,Y,13,8,1,8,3,8,1,7,4,3,3,3,3,7.383625604
36,No,Non-Travel,Sales,1,1,Medical,1,1190,Female,1,Human Resources,Divorced,132470,1,Y,14,8,0,15,3,15,11,11,4,4,2,3,3,7.675329937
41,No,Travel_Rarely,Research & Development,1,5,Medical,1,1191,Male,1,Healthcare Representative,Divorced,40810,2,Y,13,8,0,14,3,5,0,4,3,2,3,3,3,7.091824074
32,No,Travel_Rarely,Sales,9,4,Life Sciences,1,1192,Female,2,Research Scientist,Single,57690,1,Y,11,8,0,4,3,4,1,2,4,1,3,3,3,6.725276596
35,No,Travel_Rarely,Research & Development,16,3,Medical,1,1193,Female,2,Healthcare Representative,Single,23940,1,Y,16,8,1,9,3,9,1,7,3,4,3,3,3,10.50515603
38,No,Travel_Rarely,Research & Development,23,3,Medical,1,1194,Male,3,Sales Representative,Married,39040,1,Y,22,8,0,10,3,10,1,9,1,4,3,2,4,6.905967036
50,Yes,Travel_Frequently,Sales,4,2,Life Sciences,1,1195,Female,2,Laboratory Technician,Divorced,167990,7,Y,14,8,1,12,2,6,0,1,2,3,3,2,3,7.208894824
36,No,Travel_Rarely,Research & Development,22,4,Life Sciences,1,1196,Male,1,Healthcare Representative,Married,29500,4,Y,14,8,0,8,1,6,0,0,2,,2,2,3,6.277285138
45,No,Travel_Rarely,Sales,24,3,Life Sciences,1,1197,Male,1,Laboratory Technician,Single,36290,8,Y,16,8,1,8,2,5,0,1,4,3,3,4,3,6.076578117
40,No,Travel_Rarely,Sales,10,4,Life Sciences,1,1198,Male,1,Research Scientist,Single,93620,2,Y,11,8,1,8,6,2,2,2,3,3,,3,3,6.211907957
35,No,Travel_Frequently,Sales,7,2,Life Sciences,1,1199,Male,2,Manufacturing Director,Married,32290,1,Y,25,8,0,10,2,10,0,2,3,3,4,2,4,8.430802337
40,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,1200,Male,1,Manager,Married,35780,2,Y,14,8,1,20,2,5,0,2,3,3,3,3,3,7.484193853
35,No,Travel_Rarely,Human Resources,14,1,Life Sciences,1,1201,Male,2,Research Scientist,Married,79880,1,Y,18,8,0,4,3,4,1,1,3,4,3,3,3,6.89609944
29,No,Travel_Rarely,Research & Development,1,3,Medical,1,1202,Male,3,Sales Executive,Married,42840,4,Y,11,8,0,10,5,4,0,3,4,2,3,2,3,9.817854683
29,No,Travel_Rarely,Research & Development,5,3,Medical,1,1203,Male,2,Sales Representative,Single,75530,1,Y,19,8,0,5,3,5,0,4,4,1,1,3,3,6.083963499
50,Yes,Travel_Rarely,Research & Development,17,3,Medical,1,1204,Male,1,Research Scientist,Divorced,173280,4,Y,15,8,2,20,1,3,2,0,4,1,3,3,3,9.616168503
39,No,Travel_Rarely,Sales,25,3,Medical,1,1205,Male,2,Sales Executive,Married,197010,0,Y,11,8,0,21,3,20,9,6,2,4,2,4,3,7.508998818
31,No,Non-Travel,Research & Development,8,4,Life Sciences,1,1206,Female,4,Sales Executive,Single,147320,0,Y,12,8,0,10,3,9,1,7,2,1,3,3,3,7.308546099
26,No,Travel_Rarely,Research & Development,11,4,Medical,1,1207,Male,2,Manager,Single,92780,0,Y,20,8,0,5,3,4,0,0,4,3,3,3,4,7.500675267
36,No,Travel_Frequently,Research & Development,5,1,Technical Degree,1,1208,Male,1,Sales Executive,Married,13590,4,Y,12,8,0,17,2,5,0,3,3,4,3,3,3,7.694170139
39,No,Travel_Rarely,Research & Development,2,1,Medical,1,1209,Female,1,Research Scientist,Married,47790,4,Y,14,8,2,9,3,7,1,7,4,1,3,3,3,6.046757298
27,No,Travel_Rarely,Research & Development,8,2,Medical,1,1210,Male,1,Laboratory Technician,Married,164220,1,Y,20,8,1,6,3,6,0,3,2,2,3,3,4,9.286569626
49,No,Travel_Frequently,Research & Development,6,1,Medical,1,1211,Male,3,Healthcare Representative,Married,29960,2,Y,18,8,1,17,2,9,0,8,4,2,2,2,3,6.395888653
34,No,Travel_Rarely,Sales,4,3,Medical,1,1212,Female,1,Sales Executive,Married,12610,2,Y,14,8,1,6,6,4,1,2,2,3,4,3,3,6.460532508
41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,1213,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5,2,4,1,3,3,8.626512213
49,No,Travel_Frequently,Sales,1,4,Life Sciences,1,1214,Female,2,Manufacturing Director,Married,58100,1,Y,21,8,1,10,2,10,1,7,3,2,3,3,4,6.713213277
37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,1215,Male,1,Sales Executive,Single,56470,6,Y,19,8,0,7,2,0,0,0,4,3,3,3,3,8.521203704
33,No,Travel_Frequently,Research & Development,10,2,Medical,1,1216,Male,2,Research Scientist,Married,34200,1,Y,14,8,0,8,3,8,3,0,4,3,3,3,3,9.482606657
27,No,Travel_Rarely,Sales,5,4,Medical,1,1217,Female,4,Manufacturing Director,Married,44000,9,Y,17,8,1,6,3,2,2,2,1,2,3,2,3,6.40478225
32,No,Travel_Frequently,Research & Development,9,2,Medical,1,1218,Female,2,Research Scientist,Single,35000,0,Y,16,8,1,8,2,7,3,6,4,4,2,2,3,7.276984805
59,No,Travel_Rarely,Sales,2,2,Marketing,1,1219,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0,3,1,2,3,3,10.03518598
30,No,Travel_Rarely,Research & Development,11,4,Medical,1,1220,Male,2,Laboratory Technician,Divorced,171690,1,Y,17,8,2,1,2,1,0,0,4,3,3,3,3,6.389413324
38,No,Travel_Frequently,Sales,18,4,Life Sciences,1,1221,Male,2,Healthcare Representative,Single,41620,0,Y,15,8,1,10,1,9,1,8,4,3,3,3,3,7.997498857
36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,1222,Male,1,Sales Executive,Married,92040,6,Y,23,8,1,17,2,7,7,7,3,3,2,3,4,7.832184343
35,No,Travel_Rarely,Human Resources,3,4,Human Resources,1,1223,Male,2,Manager,Married,32940,0,Y,11,8,0,6,2,5,0,3,1,2,3,3,3,7.498361582
29,No,Travel_Rarely,Sales,29,4,Life Sciences,1,1224,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8,4,3,3,2,3,10.72469385
31,No,Travel_Rarely,Research & Development,2,2,Medical,1,1225,Male,2,Laboratory Technician,Divorced,39750,1,Y,15,8,1,5,3,5,4,3,,3,2,3,3,6.313388399
34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,1226,Male,1,Laboratory Technician,Divorced,107930,0,Y,11,8,3,3,1,2,1,2,2,4,3,2,3,7.614092349
28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,1227,Male,5,Research Director,Single,100960,5,Y,13,8,0,6,2,4,0,3,3,3,3,3,3,10.48314815
29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,1228,Female,4,Laboratory Technician,Divorced,36460,1,Y,14,8,0,10,3,10,8,8,2,1,3,4,3,7.96732684
32,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,1229,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5,1,2,2,3,3,10.69599003
22,No,Non-Travel,Research & Development,8,3,Life Sciences,1,1230,Female,3,Sales Executive,Divorced,108510,1,Y,16,8,1,1,2,1,0,0,4,4,2,4,3,10.00294444
53,No,Travel_Rarely,Research & Development,11,3,Medical,1,1231,Male,2,Manager,Married,21090,2,Y,13,8,0,31,3,25,3,7,1,4,3,3,3,8.015872011
38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,1232,Female,1,Manufacturing Director,Single,37220,5,Y,14,8,0,6,0,3,1,2,4,4,3,3,3,9.685173611
24,No,Non-Travel,Research & Development,1,5,Life Sciences,1,1233,Male,3,Research Scientist,Divorced,93800,0,Y,16,8,0,5,2,4,1,3,1,3,2,2,3,6.907967535
36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,1234,Male,1,Research Director,Single,54860,7,Y,12,8,1,10,2,5,0,3,3,1,3,3,3,6.475342067
34,No,Travel_Rarely,Sales,24,3,Marketing,1,1235,Male,4,Research Scientist,Single,27420,0,Y,11,8,1,13,2,12,2,11,1,2,3,3,3,6.094871615
21,No,Travel_Rarely,Sales,2,3,Life Sciences,1,1236,Male,2,Manufacturing Director,Single,137570,1,Y,12,8,1,0,3,0,0,0,3,4,3,3,3,5.997355653
34,Yes,Travel_Rarely,Sales,15,2,Marketing,1,1237,Female,2,Research Scientist,Single,84630,2,Y,13,8,0,8,2,4,1,3,2,1,3,1,3,7.815063458
53,No,Travel_Rarely,Sales,2,1,Life Sciences,1,1238,Male,5,Human Resources,Divorced,31620,4,Y,15,8,0,26,4,14,4,8,3,3,2,3,3,7.481158626
32,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,1239,Female,2,Manufacturing Director,Single,165980,1,Y,13,8,0,10,2,10,6,7,2,1,3,3,3,9.495272968
42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,1240,Male,2,Laboratory Technician,Married,66510,0,Y,20,8,0,10,5,9,4,2,3,2,3,2,4,6.892245179
44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,1241,Female,1,Manufacturing Director,Married,23450,3,Y,15,8,2,24,0,22,5,17,1,4,3,3,3,7.101099585
46,No,Travel_Rarely,Sales,2,3,Life Sciences,1,1242,Female,1,Research Scientist,Single,34200,3,Y,13,8,2,22,3,2,2,1,2,1,2,1,3,8.009119565
33,No,Travel_Rarely,Sales,3,3,Medical,1,1243,Male,1,Manufacturing Director,Single,43730,4,Y,14,8,0,7,3,1,0,0,3,4,3,3,3,6.528365606
44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,1,1244,Male,5,Healthcare Representative,Married,47590,2,Y,21,8,0,9,2,4,1,3,4,4,4,3,4,8.53277432
30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,1245,Female,1,Research Scientist,Single,53010,1,Y,16,8,1,10,3,10,1,8,4,3,3,3,3,6.116035665
39,Yes,Travel_Rarely,Human Resources,1,4,Medical,1,1246,Male,1,Sales Executive,Married,36730,3,Y,14,8,1,19,3,1,0,0,4,4,4,3,3,6.523863745
24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,1,1247,Male,3,Sales Executive,Married,47680,2,Y,11,8,1,6,2,2,2,0,2,4,2,2,3,9.676600638
43,No,Travel_Rarely,Sales,9,5,Technical Degree,1,1248,Female,1,Research Director,Divorced,12740,1,Y,19,8,0,6,3,5,1,4,4,3,2,2,3,6.487590218
50,Yes,Travel_Rarely,Research & Development,12,4,Medical,1,1249,Male,1,Research Director,Married,49000,1,Y,11,8,0,3,3,3,0,2,1,3,3,2,3,8.919851395
35,No,Travel_Rarely,Sales,2,4,Marketing,1,1250,Male,3,Manufacturing Director,Married,104660,1,Y,13,8,0,2,1,2,2,2,4,4,3,3,3,7.086650597
36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,1,1251,Female,4,Sales Executive,Married,170070,9,Y,12,8,1,6,2,1,0,0,2,1,4,2,3,9.078667874
33,No,Travel_Frequently,Sales,9,2,Marketing,1,1252,Male,4,Human Resources,Married,29090,2,Y,11,8,0,10,2,5,1,3,3,1,3,2,3,6.557033147
35,No,Travel_Rarely,Research & Development,10,1,Medical,1,1253,Male,1,Research Scientist,Divorced,57650,1,Y,14,8,1,1,2,1,0,0,3,4,3,3,3,6.188770339
27,No,Travel_Rarely,Sales,8,2,Marketing,1,1254,Female,3,Research Scientist,Divorced,45990,1,Y,15,8,1,1,3,1,0,0,4,1,3,2,3,7.619807132
26,Yes,Travel_Rarely,Sales,4,3,Marketing,1,1255,Male,2,Manager,Single,24040,1,Y,12,8,0,1,6,1,0,1,1,3,2,3,3,7.693315043
27,No,Travel_Frequently,Sales,24,3,Life Sciences,1,1256,Male,4,Healthcare Representative,Single,31720,1,Y,20,8,1,9,1,9,1,7,4,3,3,3,4,6.842362854
30,No,Travel_Frequently,Research & Development,1,4,Medical,1,1257,Male,1,Research Scientist,Single,20330,1,Y,14,8,1,12,3,12,3,7,3,4,3,1,3,6.816597525
41,Yes,Travel_Rarely,Sales,20,4,Marketing,1,1258,Male,2,Sales Executive,Married,102090,1,Y,13,8,1,23,2,22,15,8,2,3,3,3,3,5.962092431
34,No,Non-Travel,Research & Development,7,2,Technical Degree,1,1259,Female,1,Research Scientist,Single,86200,0,Y,13,8,1,10,2,9,8,7,2,3,3,2,3,7.820035613
37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,1260,Female,3,Sales Executive,Married,20640,4,Y,16,8,0,8,3,1,0,0,2,2,3,2,3,6.10239418
46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,1,1261,Male,3,Sales Executive,Single,40350,4,Y,14,8,1,14,2,9,0,8,1,4,,3,3,9.3184301
35,No,Travel_Rarely,Research & Development,8,4,Medical,1,1262,Female,3,Research Scientist,Married,38380,1,Y,16,8,1,1,2,1,0,1,4,4,3,3,3,6.909693237
48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,1263,Female,1,Sales Executive,Single,45910,9,Y,16,8,0,23,6,1,0,0,1,3,3,1,3,9.295721983
28,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,1264,Male,1,Sales Executive,Single,25610,1,Y,22,8,1,2,3,2,2,2,3,3,2,3,4,10.68342867
44,No,Travel_Rarely,Research & Development,1,1,Medical,1,1265,Female,3,Research Scientist,Divorced,15630,5,Y,12,8,2,9,3,4,1,3,2,1,2,3,3,9.386280345
